N,P,K,temperature,humidity,ph,rainfall,Soil moisture,Soil temperature,Wind speed,Daily Light Integral,label
36,76,75,18.38120357,16.63805158,8.736337905,70.52056697,33.12412135,24.48091464,2.89942503,22.6895292,chickpea
57,68,81,17.17012591,17.30457712,8.081095263,72.78624223,35.15346011,18.34210593,2.76921149,24.85123661,chickpea
35,66,81,19.37101121,15.77458129,6.138243973,85.24819851,41.65919437,22.19889288,1.493119105,20.98033496,chickpea
35,64,78,17.92845928,14.27327988,7.496645259,85.37378769,40.22267177,23.01094939,1.493750309,19.8833783,chickpea
52,60,79,19.45339934,18.23490739,8.380185271,75.6317566,30.65014041,20.64408142,3.771968118,21.56789053,chickpea
27,76,83,19.12829388,14.92241479,6.289614016,89.61857826,48.01719075,21.67895993,1.386951502,22.8166531,chickpea
57,60,84,19.1034283,17.26184541,6.586777189,75.49101167,44.04705067,19.55609069,3.742661076,22.79212221,chickpea
52,68,78,17.48504075,16.96070581,6.89655198,86.05078037,41.85201029,23.55112824,3.747651664,18.58877106,chickpea
43,79,79,19.40751744,18.98030507,7.806747656,80.25064637,37.23219532,20.50644044,1.61723548,19.99982085,chickpea
44,74,85,20.18649426,19.63719995,7.150681303,78.26039559,30.46392474,22.34996027,3.618963027,22.19768268,chickpea
24,55,78,17.30287885,15.15405941,6.64919573,75.57790384,45.38571157,23.76485867,2.538951513,22.06550909,chickpea
29,77,75,17.50361137,15.48083156,7.778591618,72.9446671,41.31473594,18.51385625,2.745448716,18.9955144,chickpea
20,60,78,18.17234999,14.70085967,6.358740355,90.7760707,30.38240152,24.96868614,2.862945807,20.11160574,chickpea
56,67,78,17.57445618,16.71826572,8.255450758,77.81891424,35.95829357,19.91004258,1.717711271,20.57946414,chickpea
37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,35.47064902,22.32755928,2.139839097,19.56298901,chickpea
49,71,76,19.71098332,17.63879418,6.613072145,85.57925437,32.45890078,19.25599477,1.683536883,18.77008877,chickpea
59,69,80,19.07937684,17.86754927,8.165359297,69.40619137,48.21656718,23.58557989,1.909195195,22.78220775,chickpea
20,79,77,18.54988627,16.02542689,7.64867466,76.32565249,40.2020585,23.25453574,1.783936627,23.51773647,chickpea
24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,49.36553303,23.17121362,2.866601752,23.70393126,chickpea
51,72,75,18.88852533,14.99451145,7.104224797,80.1113384,30.60014271,22.08000741,2.161551716,22.04010287,chickpea
57,73,85,18.49311205,14.72115044,7.358099622,91.94595352,43.85332243,19.72018426,1.416190449,21.0235135,chickpea
22,64,82,19.48974337,17.17260319,6.4740245,87.51312796,39.17459274,19.39629712,3.359838613,21.69919097,chickpea
52,73,79,17.25769499,18.74943955,7.840339389,94.00287214,38.88514479,18.39153771,2.565252101,24.30682873,chickpea
29,75,75,19.62416326,18.71483156,7.064790365,88.4585692,32.18964788,20.87082374,1.134810459,23.14991144,chickpea
44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,48.25100217,22.74794442,2.07072075,20.52418397,chickpea
41,69,82,20.02381489,16.63294455,6.715587232,68.97806542,47.30372227,19.13004401,3.048858857,18.90920494,chickpea
52,56,85,20.1187446,14.44228303,6.81712422,88.68168643,43.19948054,18.25170924,2.203426375,18.25308142,chickpea
34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,38.16242853,21.90399903,1.440992747,20.65446177,chickpea
42,74,83,19.2582557,14.2804191,7.545258424,65.78042032,46.27997849,20.8761563,3.224582452,22.01197209,chickpea
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,45.20187155,20.7923991,3.473845883,23.29195353,chickpea
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,35.12392887,20.43061431,3.541965709,22.21235873,chickpea
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,44.37939533,20.77137963,1.143868179,22.95159079,chickpea
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,32.07454743,21.25154003,2.71247437,21.36206566,chickpea
27,79,82,17.06579293,17.54024066,6.307004923,70.87150577,34.16211598,19.30015436,3.33900463,18.7379464,chickpea
32,71,85,20.62767492,14.44008871,6.403982316,92.06630306,43.93565952,21.00724387,3.820680389,19.17784844,chickpea
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,35.01038733,24.86324729,2.610411811,19.13342942,chickpea
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,35.73646387,24.7067472,1.482205879,20.50509015,chickpea
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,47.61131477,24.00210044,2.109900012,21.08998031,chickpea
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,42.42819117,18.87216366,2.445675766,20.79224808,chickpea
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,35.53067677,24.40413146,3.556955455,19.3276592,chickpea
35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,33.87435675,21.81209799,1.991232232,19.39318247,chickpea
53,73,77,19.71359733,18.09665739,7.325451279,73.64476535,37.18585819,23.88272663,1.546305998,24.40640902,chickpea
45,61,78,19.48649305,16.06240074,6.489389282,81.5284269,46.36414029,19.17088215,2.871464118,18.20309081,chickpea
37,78,79,19.95264829,14.82633099,7.786366322,88.6810311,30.59281038,24.68485508,1.181927774,23.48707647,chickpea
30,75,81,19.41789736,16.80472243,6.408437886,68.4951189,43.1106655,24.0322201,1.583097815,20.03876881,chickpea
37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,47.45304453,22.84928248,2.71236772,21.20844495,chickpea
53,65,76,20.19137759,16.41998269,8.719960893,77.33795356,40.69835909,18.85600888,1.358049256,23.33872843,chickpea
22,60,85,18.8392908,14.74071856,7.811997977,94.78189594,37.42110883,21.00824592,3.646215744,22.27578823,chickpea
60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,30.0158644,24.42974415,2.612997571,18.0975079,chickpea
42,67,77,18.99424448,15.9362937,7.114405288,78.69707199,33.12576094,21.60541247,2.211399853,19.12798091,chickpea
39,76,76,19.96837462,15.57324389,8.135900726,69.15759062,45.56987637,21.51098882,3.432786623,18.81359348,chickpea
35,63,76,17.81564548,17.60756635,7.714153038,90.82097601,48.69996368,20.36434409,1.301051553,18.96870417,chickpea
30,65,82,20.71424384,15.27824066,7.103798069,76.77888672,34.05947682,24.83055355,2.970916342,24.47526328,chickpea
57,56,78,17.34150229,18.75626255,8.861479668,67.9545435,40.82625453,19.30381447,3.573473517,21.83984421,chickpea
48,65,78,17.43732714,14.33847406,7.861128148,73.0926704,34.36370472,24.49116926,3.080563295,18.22708718,chickpea
36,56,83,18.89780215,19.76182946,7.4526709,69.09512477,30.24707221,21.22996988,3.052304486,19.38183089,chickpea
40,58,75,18.59190771,14.77959596,7.168096055,89.60982451,35.53899956,21.21664018,2.569566257,23.40538476,chickpea
49,69,82,18.31561493,15.36143547,7.26311855,81.78710463,45.00956124,18.20759054,3.904975877,22.16461477,chickpea
13,60,25,17.13692774,20.59541693,5.68597166,128.256862,51.87419895,23.8914118,2.291150467,25.79962354,kidneybeans
25,70,16,19.63474332,18.90705639,5.759237003,106.3598183,36.02087243,26.73830664,2.670118204,19.63026117,kidneybeans
31,55,22,22.91350245,21.33953114,5.873171894,109.225556,45.56226937,22.61890012,2.32745665,25.79534809,kidneybeans
40,64,16,16.43340342,24.24045875,5.926676985,140.3717815,51.25918323,26.42550392,2.507689769,22.44409354,kidneybeans
2,61,20,22.13974653,23.02251117,5.95561668,76.64128258,36.85099998,22.92596058,3.874715876,22.03258948,kidneybeans
26,65,22,17.84806561,18.77621951,5.949949081,143.0984171,43.48639684,25.30219849,2.747171008,21.70205072,kidneybeans
17,57,21,19.88394011,20.31564139,5.789214289,60.91974792,38.34843891,21.91523959,3.497918564,24.39735949,kidneybeans
26,80,18,19.32509638,23.3334788,5.581021521,104.7783947,38.45247263,21.04389007,2.305428003,25.24824759,kidneybeans
17,59,17,18.4167001,23.42829938,5.689858133,132.9801054,41.82301188,21.34308766,2.362548347,19.56749512,kidneybeans
27,59,22,21.81167649,23.20591245,5.794158504,130.0608093,37.24209757,23.50470401,3.293896009,19.0924377,kidneybeans
28,58,24,19.72702528,18.28173015,5.748190463,143.7630894,37.43734959,27.67386974,3.47243989,18.46050111,kidneybeans
25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,51.14836535,23.02203171,2.719423149,25.43389004,kidneybeans
28,80,17,19.62207826,18.67170854,5.809419584,144.1567454,48.17442295,26.60943822,3.694892442,21.26232445,kidneybeans
25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,44.31057479,24.60859535,3.730457979,23.99456653,kidneybeans
12,78,23,16.06522754,18.72479695,5.99812453,88.06638775,54.62849905,22.18560075,2.883437041,18.73124202,kidneybeans
6,77,25,20.61162204,24.36314135,5.792744849,69.63833855,42.40526877,27.80440467,3.494176272,21.69973447,kidneybeans
22,79,17,21.42451099,20.39659714,5.912289889,116.5206923,45.19041672,27.13289722,3.695516445,20.26083143,kidneybeans
27,80,15,19.07096165,21.21092266,5.788386951,86.21917578,39.65126487,24.38926425,3.211211607,21.51698257,kidneybeans
10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,51.7126491,25.91412098,3.138587896,21.71221627,kidneybeans
23,65,20,23.0429097,22.42610972,5.833940084,108.3684316,40.71544651,22.00708325,2.741293852,20.41424857,kidneybeans
19,78,16,20.65375833,23.10538637,5.967533236,67.71768947,51.42880483,25.46186211,2.991298497,25.55485589,kidneybeans
19,65,25,18.09551014,18.29318436,5.625096446,144.7902323,45.69898118,24.35006849,3.58097456,19.67799141,kidneybeans
22,70,19,18.23775702,21.07643273,5.515615023,69.44951585,35.36960298,24.65368904,2.277657459,18.80103463,kidneybeans
37,64,22,17.48189735,18.8251973,5.954665349,121.9401369,39.56883186,23.13598254,2.629108104,23.24534881,kidneybeans
11,71,17,19.9191786,21.47324158,5.74644777,82.68554379,39.64494569,22.04259944,2.093500784,18.39320188,kidneybeans
18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,53.39507699,26.02597272,2.398083694,25.22925689,kidneybeans
21,63,17,15.77370214,19.2303162,5.979973965,108.3441414,46.71416006,21.87610187,3.217306081,20.89894514,kidneybeans
24,80,22,16.71170642,19.17651433,5.635993966,96.77285817,48.96047673,24.44875974,2.816225021,19.63979196,kidneybeans
34,60,22,17.66148158,18.15302753,5.635231778,100.6711761,44.24130716,27.04755203,3.026533144,23.79178701,kidneybeans
16,75,21,18.50692825,23.61670065,5.679224346,87.0513289,35.14833786,22.37967779,2.926816851,23.81952894,kidneybeans
17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,50.02378454,25.21607793,3.161038056,19.48367585,kidneybeans
37,72,18,18.87614998,24.54038287,5.724242065,105.4120514,54.13479486,27.85176631,3.76107889,19.03540456,kidneybeans
40,73,20,21.59343016,20.31871249,5.811314232,61.13872036,37.60880844,25.52734956,3.80098495,20.35996744,kidneybeans
9,77,17,20.12373284,24.45202552,5.783425416,106.158201,44.77020444,24.14159874,3.611946099,18.52062977,kidneybeans
1,62,23,15.43546065,18.37477907,5.607808432,139.0302034,39.25270328,27.59892664,3.934285815,20.63632468,kidneybeans
33,59,22,22.64236876,21.59396123,5.946999529,122.3886015,51.26665204,22.65967777,2.457432271,25.2064728,kidneybeans
23,59,19,21.98560799,24.87304788,5.852046999,129.5650601,41.52845398,27.48808568,2.210900703,19.99844762,kidneybeans
6,62,22,20.53052663,18.09224048,5.824090984,120.4509288,36.26521224,27.56733152,3.01793763,25.89414267,kidneybeans
25,63,20,15.78601387,21.14544088,5.502999119,95.17028129,52.62195764,21.33793196,2.126425839,19.00081184,kidneybeans
7,79,23,19.6365349,19.68751084,5.821649914,96.65888933,43.10509277,21.57302907,2.723190379,23.01607051,kidneybeans
8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,48.24373872,23.44812359,2.321823129,20.08116672,kidneybeans
27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,41.47845281,22.55201209,2.252995518,18.75457833,kidneybeans
28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,37.29935857,25.06725478,3.606758908,23.69262942,kidneybeans
32,57,18,15.53834801,23.75560241,5.695422863,107.3850593,51.0814963,21.40056433,3.518814733,20.15654165,kidneybeans
27,56,22,19.91853092,20.70099804,5.833010958,108.6434544,43.19585397,26.44591528,3.531832236,23.30251787,kidneybeans
17,77,24,20.76952209,18.93146941,5.568456899,109.0193712,44.89045117,26.25550534,3.824395833,24.32780466,kidneybeans
0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,50.8867391,21.51437999,3.43754081,23.15154547,kidneybeans
13,72,21,24.32116642,21.0278674,5.821194486,60.27552528,54.24640348,24.47393133,3.092585051,21.05113057,kidneybeans
34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,44.17383088,25.55010385,2.053346222,21.61452155,kidneybeans
9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,41.07190373,25.02607274,3.63502872,20.07200503,kidneybeans
11,72,20,19.52226241,24.92607153,5.951177452,113.334026,48.84902952,27.86832579,2.01768182,23.27510695,kidneybeans
3,67,24,17.00067625,19.90790546,5.520880014,103.2926407,45.95951395,21.54692426,2.064850376,24.89988904,kidneybeans
35,69,23,16.78791503,24.96881755,5.578410206,75.45328039,54.1967051,27.21398965,2.55615485,23.94215339,kidneybeans
3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,47.06656425,27.6374297,2.857924209,20.32010959,kidneybeans
23,62,19,16.51783455,20.4555596,5.609435128,98.77794225,50.15833292,25.57504538,3.104997932,19.01310959,kidneybeans
22,71,17,18.15300153,19.38602098,5.509295379,107.6907964,38.54000476,27.37141508,3.719416498,19.50893242,kidneybeans
31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,42.69082197,24.45160683,3.101591824,23.41013943,kidneybeans
34,59,18,23.38002569,21.98879437,5.744117663,87.66898664,38.89410816,23.84613311,2.736020569,18.93312459,kidneybeans
12,63,17,18.358923,19.37703396,5.717143397,138.414764,47.5593774,20.04370262,2.617641528,24.99322968,kidneybeans
27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,47.43234369,24.28010658,3.074215268,20.30792735,kidneybeans
7,63,24,22.95458237,24.03553105,5.858617867,107.7315386,41.88950642,26.3060136,3.192568457,19.17509774,kidneybeans
24,67,22,20.120043,22.89845607,5.618844277,104.6252153,42.55902522,21.14012329,3.231462874,20.40502125,kidneybeans
11,71,24,21.14011423,22.7182355,5.606620346,141.6056722,45.84480464,22.32224269,2.671649879,22.12815327,kidneybeans
37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,35.54422958,26.2903309,2.024657048,22.06823283,kidneybeans
25,76,24,15.33042636,24.91506728,5.56503533,135.3315583,46.31370175,22.00376544,3.072334989,22.43823049,kidneybeans
34,66,17,18.81097271,21.27833035,5.889614577,125.084915,48.47900325,25.74339698,2.369089085,19.8339322,kidneybeans
20,69,15,23.44260668,22.77255917,5.934136378,107.4137246,42.69109537,22.85951146,2.875212643,23.00556296,kidneybeans
37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,53.24572898,25.06223895,2.105851183,24.43542366,kidneybeans
18,74,15,24.9035819,22.27512704,5.70836603,146.4727237,43.28560713,24.86957941,3.299087754,19.83736752,kidneybeans
4,67,25,23.78709569,24.35679348,5.948164454,119.6404412,35.15591837,25.6245099,2.336834448,19.86196494,kidneybeans
37,56,25,22.05592283,19.60379304,5.774755144,126.7265372,38.1349383,20.61410413,3.754852361,18.15410471,kidneybeans
5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,54.55121354,24.91024655,3.061351955,24.58691437,kidneybeans
11,61,21,18.62328774,23.02410338,5.532100554,135.3378033,44.45988527,25.73378801,2.232475885,21.02016928,kidneybeans
22,80,20,23.00884744,18.86880997,5.669560726,100.118612,36.86453364,21.13975817,2.490040049,24.30124112,kidneybeans
12,61,19,19.33162606,24.13995025,5.655726817,68.51253427,52.22371713,24.58163337,2.161031654,22.62597719,kidneybeans
5,74,21,16.24469193,21.35793891,5.591704014,66.97053257,46.0339628,25.44889919,2.452203513,21.82816714,kidneybeans
27,69,22,17.91652287,24.90814655,5.932323085,69.14681022,36.55026859,21.70358307,3.2321696,25.34748888,kidneybeans
31,75,18,15.46789263,21.43780702,5.824208309,88.88796102,41.99019666,27.48679827,3.061470574,24.09874491,kidneybeans
36,68,20,17.06104474,23.77201471,5.86442953,81.83420522,44.32772621,25.06417847,3.925511185,23.20575864,kidneybeans
5,65,16,21.32776028,18.48522915,5.866744372,109.1013261,46.94349694,25.03434182,3.33740432,22.57393309,kidneybeans
32,79,15,23.90910104,20.74619325,5.706198621,81.60211243,36.62514136,27.04729357,2.747798314,19.85529963,kidneybeans
11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,39.28149935,23.69719949,2.474399001,18.37173613,kidneybeans
0,55,22,22.98666928,20.57940608,5.916779289,143.8584938,41.82995537,26.10572429,3.974091713,18.25730901,kidneybeans
14,59,15,21.35135729,22.91244883,5.779090476,146.4548645,48.52048342,24.34069736,2.282175498,23.18079823,kidneybeans
29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,48.50927702,21.95709895,3.925547772,21.19201496,kidneybeans
32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,49.84907037,25.44760488,2.917255949,18.54009993,kidneybeans
17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,50.97913287,26.93054037,2.283154072,22.67297564,kidneybeans
13,69,19,17.30844532,20.01730914,5.86390397,115.199245,54.97018446,26.03718318,3.105271919,22.82451988,kidneybeans
14,67,22,23.82576704,24.75485098,5.624690248,84.64143632,44.75133756,23.61646213,2.739800059,22.96573714,kidneybeans
9,69,20,19.30607278,23.96362799,5.591560999,129.3449326,37.62363856,22.23976291,3.960340059,19.60452731,kidneybeans
20,73,22,16.03768615,22.33195853,5.976312538,130.3900798,41.21497536,20.68916796,3.390267782,23.62145369,kidneybeans
40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,36.65608906,23.71610666,3.368506856,22.36908955,kidneybeans
27,72,23,19.92889503,21.79992115,5.961934481,64.02640797,39.1944767,21.23272806,2.603941225,18.24780497,kidneybeans
14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,38.1086274,20.79346445,3.550780657,25.76102313,kidneybeans
7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,36.74786299,24.82957405,3.608276975,20.2496793,kidneybeans
27,65,18,20.10993761,23.22323766,5.59503163,73.36386477,44.8092334,23.04386183,3.122806344,22.04317368,kidneybeans
30,63,16,23.60506572,21.90539577,5.525904526,100.5978728,48.46379249,24.04126243,2.30733438,25.6922896,kidneybeans
37,70,25,19.73136909,24.89487354,5.819403771,84.06354115,39.08225973,23.98941213,2.642553258,23.56057639,kidneybeans
27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,51.51258843,24.9966367,2.511982724,24.97681539,kidneybeans
22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,54.75258803,25.27020408,2.379859666,24.83876145,kidneybeans
3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,56.41907826,28.97293672,2.377916107,24.93480262,pigeonpeas
